outcome,tract,metric,node,t,p,hemisphere,N,covariates,extent_threshold,cluster_p,passed
MONETARY_FABias,anterior_l_vta_l_hipp,FA,53,1.1409201982409494,0.2598082934970609,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,54,1.2472506382474224,0.2186185414476506,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,55,1.3089846935575689,0.1970411805886092,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,56,1.3648674712277338,0.1789338505855986,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,57,1.40795010417684,0.1658683962319876,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,58,1.4272870113037504,0.1602506269014167,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,59,1.4336641226373912,0.1584308698706156,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,60,1.4317776374024684,0.1589675019170202,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,61,1.413942111329137,0.1641114606857287,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,62,1.3554584773514644,0.1818898116580114,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,63,1.2955530528637822,0.2015933133040591,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,64,1.229317536839742,0.2252039896728431,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,65,1.1663884020734991,0.2494691191376523,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,66,1.0805245681767068,0.2855413130118638,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,67,1.0170056899248543,0.3144701430658101,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,68,0.9658086943266164,0.3391903128431324,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,69,0.92184753402296,0.3614179664247291,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,70,0.9083824520154636,0.3684109025698112,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,71,0.9076374782614292,0.3688003195430712,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,72,0.9178048678880922,0.3635083947249646,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,73,0.9293602276027167,0.3575539374879289,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,74,0.9249537496902636,0.3598170681178215,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,75,0.9181516006047956,0.3633287964414197,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,76,0.9020971732893156,0.3717046721808428,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,77,0.88023927637423,0.3833054593933588,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,78,0.8607492793901015,0.3938405285696907,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,79,0.8567824333830641,0.396006736620942,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,80,0.8731627231111905,0.3871098219435798,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,81,0.914063332377211,0.3654500583738272,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,82,1.0143332079384078,0.3157294974609059,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,83,1.1410263771485405,0.2597645616583057,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,84,1.313138644593173,0.1956492122972207,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,85,1.4824731468675698,0.1450334481754852,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,86,1.6320218455533515,0.109502954737335,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,87,1.7400871615918378,0.0885308114395302,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,88,1.7869069569923768,0.0805431230906317,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,89,1.774286646698164,0.0826343498074443,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,90,1.6965926843841173,0.0965316911065261,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,91,1.5856799425790804,0.1196632674698671,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,92,1.4944773615777769,0.1418797024591906,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,93,1.40307990617016,0.1673071399178899,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,94,1.2881142776484535,0.2041482471434002,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,95,1.2099720309867998,0.2324709332626111,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,96,1.2229610840866902,0.2275730171896287,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,97,1.35711385649576,0.1813670568062241,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,98,1.4919384568869003,0.1425421473322966,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_FABias,anterior_l_vta_l_hipp,FA,99,1.6134165042810276,0.1134942244206381,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,0,1.0610449830753943,0.2942087447284298,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,1,1.0030960320034723,0.3210621852484581,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,2,0.9274802477998628,0.3585183453016437,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,3,0.8562654861588025,0.39628957664199,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,4,0.7640739107326164,0.4487248775396786,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,5,0.6875076861543187,0.49521490182527,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,6,0.6269686340013811,0.5337794060955326,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,7,0.5928068723302569,0.5562137023922646,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,8,0.5748177686129009,0.5682154290064536,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,9,0.5671643261597699,0.5733600746363181,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,10,0.5614793989903772,0.5771961936392301,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,11,0.5487328325337669,0.5858425304439475,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,12,0.5284877670373216,0.599701531731387,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,13,0.5260271136633299,0.6013964025259215,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,14,0.5398864471559215,0.5918795440520455,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,15,0.5455260853218541,0.5880274901989888,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,16,0.5608655890860271,0.5776111309630179,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,17,0.5622303936813319,0.5766887163610479,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,18,0.5956890940707869,0.5543027137320402,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,19,0.6434267414949156,0.5231421665443607,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,20,0.6600709248217972,0.5125000534605091,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,21,0.673042736801181,0.5042875317149977,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,22,0.6985897643702196,0.4883254322218509,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,23,0.7266313346750539,0.4711334718235254,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,24,0.7508413833773777,0.456572062397347,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,25,0.7925203550558844,0.4321257934055766,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,26,0.8213054087286302,0.4157087462568053,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,27,0.8484716045607494,0.4005691364302022,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,28,0.8823169826792697,0.382192988467633,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,29,0.865996312620995,0.3909866449146396,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
MONETARY_HitRateBias,anterior_l_vta_l_hipp,FA,30,0.8737131696330178,0.3868130507649598,L,53,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",22,,0
